country,city,property_type,bedrooms,furnished,amenities_count,amenities_list,included_bills,included_bills_total,price,area_average_rent,deposit_amount,landlord_verified,reputation_score,nationality_mismatch,min_stay_months,thumbs_up_count,thumbs_down_count,average_review_rating,rental_description,reviews,is_scam,label
United States,Chicago,flat,1,0,3,"Concierge, Washing Machine, WiFi","Council Tax, Laundry Room, Parking",147,910,2300,2967,0,87,FALSE,1,31,5,2,Dream flat in city centre at student budget prices. Contact via email. Looking for trustworthy person only.,Could not verify this property exists. Address appeared to be fake.,1,Scam
Finland,Oulu,house,3,0,4,"Bike Storage, Garden, Parking, WiFi","Gas/Heating, Parking, Water",213,1313,1381.15,1588,0,20,FALSE,1,41,30,4,"Well-maintained apartment on a quiet residential street. Hardwood floors throughout, good storage.",Property was exactly as described. Would recommend to others.,0,Not Scam
Hungary,Budapest,studio,0,1,7,"Balcony, Bike Storage, CCTV/Security, Concierge, Gym, Lift/Elevator, Washing Machine","Electricity, Parking, TV Licence, Water",315,855,789.36,690,0,32,TRUE,12,54,3,4,Bright studio with mezzanine sleeping area. Compact but cleverly designed with good storage.,Straightforward process from viewing to move-in. Very professional.,0,Not Scam
United Kingdom,Bristol,studio,0,1,3,"Bike Storage, CCTV/Security, Parking",Water,255,1410,1543.76,1797,0,39,TRUE,3,35,20,2,Spacious 2-bedroom flat with separate dining area. Large windows with garden views.,Very responsive landlord. Any small issues were fixed within days.,0,Not Scam
Russia,Moscow,flat,3,1,10,"Balcony, Concierge, Dishwasher, Garden, Gym, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Council Tax, Electricity, Laundry Room, WiFi",285,801,1753.75,1986,0,84,FALSE,6,54,0,1,"Luxury flat, great location, all bills included for less than others charge for a bedsit. Email only.",Landlord became aggressive when I asked for a viewing. Walk away.,1,Scam
United States,Chicago,flat,3,1,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, WiFi",,0,3082,3565,4182,0,47,TRUE,1,10,18,2,Spacious property with original wooden floors and bay windows. Must be seen.,Well priced for the area and what you get. Happy with everything.,0,Not Scam
Spain,Córdoba,house,2,1,4,"Concierge, Dishwasher, Garden, Lift/Elevator",,0,581,1167.77,1511,0,94,FALSE,1,50,7,3,Beautiful apartment offered way below market due to urgent relocation overseas. No viewings until deposit paid.,Landlord became aggressive when I asked for a viewing. Walk away.,1,Scam
Finland,Oulu,studio,0,1,2,"Bike Storage, Dishwasher","Gas/Heating, Water, WiFi",103,822,758.08,658,0,16,FALSE,6,41,8,5,"Stylish apartment in a converted Victorian building. High ceilings, period features retained.",One of the better rental experiences I have had. Landlord is fair.,0,Not Scam
Australia,Melbourne,flat,3,1,2,"Pool, Washing Machine",,0,4142,3910,4192,0,5,FALSE,1,15,28,4,Spacious 2-bedroom flat with separate dining area. Large windows with garden views.,Clean flat on move-in. Deposit returned promptly at end of tenancy.,0,Not Scam
Switzerland,Canton Of Ticino,flat,1,1,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, WiFi","Council Tax, Laundry Room",141,2027,1909,1555,0,14,FALSE,6,27,30,3,Charming flat on a quiet side street. Period features with modern upgrades throughout.,Smooth handover and honest deposit return. Would rent here again.,0,Not Scam
Canada,Toronto,flat,2,1,11,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Parking, Pool, Washing Machine","Laundry Room, TV Licence",170,1953,2231,2738,0,53,TRUE,3,48,4,5,"Professional landlord offering clean, modern accommodation. Easy access to public transport.",Landlord respected our privacy and handled maintenance well.,0,Not Scam
Colombia,Pereira,house,3,0,11,"Balcony, CCTV/Security, Concierge, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Council Tax, Gas/Heating, Gym",259,386,736,706,0,39,FALSE,12,34,24,1,Cheap rent for the right tenant. No agents. No viewings. Deposit via PayPal secures the property.,Landlord became aggressive when I asked for a viewing. Walk away.,1,Scam
Lithuania,Vilnius,flat,2,0,4,"CCTV/Security, Concierge, Dishwasher, WiFi","Parking, TV Licence, Water, WiFi",267,990,985,1460,1,91,FALSE,3,60,4,4,Family home with south-facing garden and off-street parking. Well-regarded school catchment.,Well priced for the area and what you get. Happy with everything.,0,Not Scam
United States,Las Vegas,studio,0,0,4,"Balcony, Bike Storage, Dishwasher, Gym","Council Tax, Gym, Laundry Room, TV Licence",157,1016,1100,1333,0,62,FALSE,6,1,29,4,"Cosy top-floor apartment with city views. South-facing living room, very bright and warm.",Landlord was prompt and professional. No issues during the tenancy.,0,Not Scam
Turkey,Bursa,flat,2,0,11,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Gas/Heating, TV Licence",75,457,410,455,1,60,TRUE,6,46,9,3,Modern open-plan flat in a secure building with entry phone. Walking distance to the city centre.,Landlord respected our privacy and handled maintenance well.,0,Not Scam
Czech Republic,Brno,flat,1,1,3,"Balcony, Dishwasher, Gym","Council Tax, Gym, Laundry Room",314,419,1055.7,865,0,44,FALSE,12,57,12,3,Exceptional property at a shocking price. I cannot stress enough how trustworthy I am. Email me.,Agent said they would send keys by post. This is a known scam method.,1,Scam
India,Hyderabad,house,3,0,8,"Concierge, Garden, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi",Laundry Room,282,352,713,658,0,26,FALSE,6,50,22,2,Beautiful flat offered cheap because of relationship breakdown. Landlord wants quick let only.,Landlord refused every request for a viewing before payment.,1,Scam
Taiwan,Taipei,studio,0,0,4,"Bike Storage, CCTV/Security, Dishwasher, Gym","Gym, Laundry Room, Water, WiFi",220,443,776,1079,0,79,FALSE,1,26,22,2,"Gorgeous flat, fully furnished, bills included, below market price. Email only, owner based overseas.",Profile created just a few days ago. No history or reviews at all.,1,Scam
Russia,Saint Petersburg,flat,3,0,8,"CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Pool","Council Tax, Electricity, Gym, Water",133,459,1270,1082,1,49,FALSE,3,40,27,3,You will not find anything like this at this price in this area. Contact me now.,Found the exact same listing posted under three different names.,1,Scam
Austria,Salzburg,flat,2,0,2,"Laundry Room, Washing Machine","Gym, Laundry Room, TV Licence, Water",52,682,1755,1920,1,22,TRUE,3,42,7,4,"Excellent location, excellent price. Owner living outside country. Send first month to reserve this gem.",Landlord refused every request for a viewing before payment.,1,Scam
Bahamas,Nassau,house,3,0,9,"Bike Storage, CCTV/Security, Concierge, Garden, Gym, Lift/Elevator, Parking, Washing Machine, WiFi","Electricity, Gas/Heating",227,4360,5002.5,4069,0,74,FALSE,3,45,17,5,Spacious property with original wooden floors and bay windows. Must be seen.,One of the better rental experiences I have had. Landlord is fair.,0,Not Scam
Malaysia,Petaling Jaya,flat,2,0,3,"Balcony, Gym, Washing Machine","Council Tax, Gas/Heating, TV Licence",217,383,640,532,0,77,TRUE,6,13,18,3,Keys will be shipped once deposit is sent. I have done this before and it is perfectly safe.,Landlord claimed to be abroad and could not provide local references.,1,Scam
Tunisia,Ariana,flat,1,0,2,"Bike Storage, CCTV/Security",,0,305,278,303,1,56,TRUE,3,52,17,5,"Stylish apartment in a converted Victorian building. High ceilings, period features retained.",Good experience overall. Repairs were handled quickly when needed.,0,Not Scam
Thailand,Nonthaburi,house,3,1,11,"Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi",,0,850,767.05,1011,0,45,TRUE,3,14,30,4,"Well-maintained apartment on a quiet residential street. Hardwood floors throughout, good storage.",Lived here for 2 years with no problems. Great neighbours too.,0,Not Scam
Mexico,Merida,flat,3,0,5,"Balcony, CCTV/Security, Concierge, Dishwasher, Gym","Laundry Room, TV Licence, Water",152,1841,3285,3538,0,18,FALSE,6,25,17,4,"Once-in-a-lifetime rental price. Contact me on WhatsApp, all photos genuine. Pay deposit and keys will be shipped.",The property photos appear to be copied from an estate agent listing.,1,Scam
Romania,Bucharest,flat,3,0,8,"Balcony, Bike Storage, CCTV/Security, Dishwasher, Garden, Laundry Room, Lift/Elevator, Washing Machine","Electricity, Laundry Room, Parking",239,862,1425.06,1367,1,42,TRUE,3,29,19,2,Exceptional property at a shocking price. I cannot stress enough how trustworthy I am. Email me.,Multiple people reporting this same listing on local Facebook groups.,1,Scam
Australia,Perth,flat,3,1,6,"Bike Storage, CCTV/Security, Dishwasher, Garden, Gym, Laundry Room","Parking, TV Licence",217,3486,3139.5,4513,0,30,FALSE,6,52,9,5,Spacious 3-bed house with utility room and large kitchen-diner. Available mid-month.,Communication with landlord was excellent. Very reasonable person.,0,Not Scam
Romania,Craiova,house,3,0,11,"Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Washing Machine, WiFi","Council Tax, Gas/Heating, Laundry Room, WiFi",153,781,811.9,891,0,88,TRUE,3,50,20,2,Spacious property with original wooden floors and bay windows. Must be seen.,Landlord was prompt and professional. No issues during the tenancy.,0,Not Scam
India,Delhi,house,2,1,6,"Concierge, Gym, Laundry Room, Parking, Pool, WiFi","Gas/Heating, Laundry Room, TV Licence, WiFi",322,458,423.2,426,1,18,TRUE,12,22,7,1,Charming flat on a quiet side street. Period features with modern upgrades throughout.,Property was exactly as described. Would recommend to others.,0,Not Scam
Czech Republic,Brno,studio,0,1,7,"Balcony, Concierge, Dishwasher, Gym, Lift/Elevator, Pool, WiFi",Electricity,60,499,844.56,736,1,28,FALSE,12,39,30,4,"Luxury 2-bed flat going for half price. Owner in the USA, will arrange key courier after deposit received.",Landlord refused every request for a viewing before payment.,1,Scam
Thailand,Samut Prakan,studio,0,0,8,"Bike Storage, CCTV/Security, Concierge, Gym, Laundry Room, Parking, Washing Machine, WiFi","Electricity, TV Licence, Water",88,185,312,260,1,65,FALSE,3,27,14,3,Cheap rent for the right tenant. No agents. No viewings. Deposit via PayPal secures the property.,Tried calling the number given and it does not connect to anyone.,1,Scam
Colombia,Cartagena,studio,0,1,4,"Concierge, Lift/Elevator, Parking, WiFi","Laundry Room, Parking",74,550,644,868,0,54,TRUE,12,43,3,1,Modern open-plan flat in a secure building with entry phone. Walking distance to the city centre.,Well priced for the area and what you get. Happy with everything.,0,Not Scam
Romania,Timisoara,flat,1,1,6,"Garden, Gym, Laundry Room, Lift/Elevator, Washing Machine, WiFi","Electricity, Gas/Heating, TV Licence, Water",310,527,609.5,904,0,54,FALSE,12,41,14,1,"Professional landlord offering clean, modern accommodation. Easy access to public transport.",Communication with landlord was excellent. Very reasonable person.,0,Not Scam
Finland,Tampere,studio,0,0,5,"Balcony, CCTV/Security, Dishwasher, Gym, Lift/Elevator","Electricity, Gas/Heating, Gym",58,842,744,1030,1,58,FALSE,1,42,25,4,Bright studio with mezzanine sleeping area. Compact but cleverly designed with good storage.,Landlord was prompt and professional. No issues during the tenancy.,0,Not Scam
France,Paris,flat,1,1,2,"Dishwasher, Gym","Gym, Water",344,2266,2534.6,2732,0,82,TRUE,1,26,21,3,"Quiet flat on a tree-lined street. Close to parks, schools, and supermarkets.",Landlord respected our privacy and handled maintenance well.,0,Not Scam
Croatia,Zagreb,flat,2,1,4,"Balcony, Bike Storage, Gym, Lift/Elevator",,0,936,1039.6,933,0,7,FALSE,1,55,18,2,Ground floor flat with private entrance. Includes allocated parking space.,Lived here for 2 years with no problems. Great neighbours too.,0,Not Scam
Japan,Kobe,house,2,1,6,"Balcony, CCTV/Security, Dishwasher, Gym, Lift/Elevator, Pool","Council Tax, Laundry Room, Parking",191,542,621.57,798,0,31,FALSE,6,18,25,4,Purpose-built flat in a well-managed block. Communal garden and bike storage available.,Straightforward process from viewing to move-in. Very professional.,0,Not Scam
Singapore,Newton / Novena,house,2,1,5,"Balcony, CCTV/Security, Garden, Parking, WiFi",,0,2039,4893.25,7056,1,54,TRUE,1,48,6,1,You will not find anything like this at this price in this area. Contact me now.,Profile created just a few days ago. No history or reviews at all.,1,Scam
Thailand,Chon Buri (Pattaya),studio,0,1,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Council Tax, Gas/Heating, Laundry Room, Parking",203,304,552,594,1,28,TRUE,3,0,8,1,"Luxury flat, great location, all bills included for less than others charge for a bedsit. Email only.",Multiple people reporting this same listing on local Facebook groups.,1,Scam
Panama,Coclé,house,2,1,3,"Laundry Room, Lift/Elevator, WiFi","Gym, Parking, TV Licence",327,830,1983.75,1845,0,25,FALSE,6,46,0,5,"Urgent let! Owner moving abroad, needs reliable tenant immediately. No agent fees. Low deposit.",Could not verify this property exists. Address appeared to be fake.,1,Scam
Brazil,Guarapari,flat,3,1,11,"Bike Storage, CCTV/Security, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi",,0,1696,1656,2156,1,60,TRUE,6,36,20,2,"Cosy top-floor apartment with city views. South-facing living room, very bright and warm.",Communication with landlord was excellent. Very reasonable person.,0,Not Scam
United States,Las Vegas,house,3,1,10,"Balcony, CCTV/Security, Concierge, Dishwasher, Garden, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine",Gas/Heating,292,2549,2638.39,3580,1,26,FALSE,6,24,23,3,"Quiet flat on a tree-lined street. Close to parks, schools, and supermarkets.",Well priced for the area and what you get. Happy with everything.,0,Not Scam
Germany,Leipzig,flat,3,0,9,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Laundry Room, Lift/Elevator, Pool, WiFi","Gym, WiFi",95,1354,1531,1509,0,93,FALSE,12,3,23,4,Spacious property with original wooden floors and bay windows. Must be seen.,Smooth handover and honest deposit return. Would rent here again.,0,Not Scam
Poland,Warsaw,house,2,1,4,"Laundry Room, Parking, Pool, WiFi",Council Tax,260,1990,1994.33,2584,0,13,FALSE,3,58,2,4,Lovely property in a popular residential area. Minutes from the train station and local cafes.,"Nice area, well-managed building. Landlord was easy to deal with.",0,Not Scam
Singapore,Hougang / Punggol / Sengkang,studio,0,1,9,"Balcony, Bike Storage, CCTV/Security, Dishwasher, Gym, Laundry Room, Parking, Pool, WiFi","Council Tax, Electricity, Gas/Heating",210,2053,2125.2,1720,0,28,TRUE,1,19,22,1,Studio apartment fully fitted with integrated appliances. Ideal for single professional.,Straightforward process from viewing to move-in. Very professional.,0,Not Scam
Ukraine,Dnipro,flat,1,1,3,"Bike Storage, Lift/Elevator, Pool","Council Tax, Gas/Heating, Gym, WiFi",297,425,460,394,1,23,FALSE,3,33,14,1,"Comfortable house in a family-friendly neighbourhood. Private garden, driveway parking.",Communication with landlord was excellent. Very reasonable person.,0,Not Scam
Belgium,Brugge,flat,1,0,10,"Balcony, Concierge, Dishwasher, Garden, Gym, Laundry Room, Parking, Pool, Washing Machine, WiFi","Gas/Heating, WiFi",313,990,942,1240,1,72,FALSE,3,23,7,2,Newly built apartment with high specification throughout. Smart heating system installed.,Property was exactly as described. Would recommend to others.,0,Not Scam
Mexico,Guadalajara,flat,1,0,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Council Tax, Gas/Heating",162,1047,1060,1261,0,47,TRUE,1,33,16,1,"Professional landlord offering clean, modern accommodation. Easy access to public transport.",Good experience overall. Repairs were handled quickly when needed.,0,Not Scam
