Country,City,PropertyType,Bedrooms,AreaAveragePrice,BillsIncludedCost,Price,DepositAmount,LandlordVerified,ReputationScore,NationalityMismatch,ThumbsUpCount,ThumbsDownCount,AverageReviewRating,RentalDescription,Reviews,ScenarioType,IsScam,PriceRatio,DepositRatio,ThumbsRatio,DescriptionScamScore,IsNewListing
France,Nantes,Apartment,3,1672.0,260.02642347163913,1771.8678716471686,2669.2371405521462,1,77.44018238251509,1,9,8,4.171100762572234,Spacious room in shared apartment close to city center,not bad,borderline_review,0,0.9166288934969465,1.5954794623742656,0.5,0.0,0
Ukraine,Kharkiv,Apartment,2,353.0,24.654360587334747,386.19956244798493,300.0218172054398,1,58.68767814383854,0,9,3,3.275379806774167,Spacious room in shared apartment close to city center,not bad,borderline_review,0,1.0199263567147272,0.8475192576424853,0.6923076923076923,0.0,0
Costa Rica,San Jose,Apartment,2,1400.0,200.07152678993992,1672.4702507291406,1332.7612834590802,0,57.57198208178738,0,20,9,3.872101548480509,Recently updated apartment with washing machine and wifi,some issues but manageable,borderline_review,0,1.044594337444968,0.9512928504347468,0.6666666666666666,0.0,0
Malaysia,Petaling Jaya,Apartment,3,690.0,116.29781446988083,724.8877683607903,1275.7438781991007,1,78.06626350653967,0,34,7,4.065031113085556,Spacious room in shared apartment close to city center,some issues but manageable,borderline_review,0,0.8979186557525791,1.8462284778568752,0.8095238095238095,0.0,0
Cambodia,Koh Rong And Koh Rong Samloem,Apartment,2,1100.0,174.35705939548217,1245.9070892609177,1109.2381995895482,1,74.65160985392167,1,43,12,3.0627337995574018,owner abroad no visit possible wire transfer only,okay place,borderline_review,0,0.9769084509176406,1.0074824701085816,0.7678571428571429,0.8999999999999999,0
Taiwan,New Taipei,Studio,1,544.0,82.03191216263455,706.2223856702415,772.6157108965155,1,72.6353103376266,0,23,12,3.8255607578153192,Spacious room in shared apartment close to city center,okay place,borderline_review,0,1.1262941677632943,1.4176435062321384,0.6388888888888888,0.0,0
Colombia,Cartagena,Apartment,2,740.0,60.747037165256465,743.7909479263006,1266.1879732392479,1,59.27271252120082,0,40,15,3.223341518484313,Well maintained property with clear contract terms,some issues but manageable,borderline_review,0,0.9277127490936897,1.7087556993782023,0.7142857142857143,0.0,0
Estonia,Tartu,Apartment,1,541.0,38.66754055699509,632.7764282739332,862.3639544435312,1,28.718807395378725,1,30,0,3.3024557868893716,too good to be true premium flat bitcoin accepted,overall positive and responsive host,borderline_review,0,1.0897396256504257,1.5910774067223823,0.967741935483871,0.55,0
Netherlands,The Hague,Apartment,1,2350.0,368.60759455891764,2815.283475609244,4394.647604482527,1,62.88245206750805,0,13,3,4.119237448060018,Bright apartment near metro and university,some issues but manageable,borderline_review,0,1.0351800315757844,1.8692673774915043,0.7647058823529411,0.0,0
Greece,Athens,Studio,1,603.2,51.52211125996652,698.2486969979426,1041.2778818024442,1,42.10393091870129,0,30,8,4.329434104332238,very cheap luxury deal landlord abroad pay first,okay place,borderline_review,0,1.064854585513765,1.7233993409507515,0.7692307692307693,0.8,0
Singapore,Newton / Novena,Apartment,3,5395.0,741.7106952034078,6425.396991130822,10069.674855506068,1,69.10183705607444,1,21,0,3.543153402339631,cheap room no viewing available today deposit first,okay place,borderline_review,0,1.0468719218310891,1.8661369265207686,0.9545454545454546,0.3,0
Canada,Vancouver,House,1,2104.5,200.52789583680695,2164.1117534577897,4740.367691566216,1,66.46098284039525,1,33,9,3.4502567853753883,very cheap luxury deal landlord abroad pay first,mixed experience,borderline_review,0,0.9384586185469715,2.251421368589986,0.7674418604651163,0.8,0
Kazakhstan,Astana,House,2,954.4999999999999,87.8429311319554,1223.9342630754952,2377.4460373121215,1,55.29866801406473,0,27,0,3.8295591848346535,Spacious room in shared apartment close to city center,not bad,borderline_review,0,1.1730891412161204,2.488169583790813,0.9642857142857143,0.0,0
Mexico,Monterrey,Apartment,1,1030.0,206.16836244521215,1122.324722188556,1428.6882320925574,0,74.73885887561818,1,39,14,2.153342761676508,Spacious room in shared apartment close to city center,"decent listing, no major problems",borderline_review,0,0.9071721814566351,1.3857305839889016,0.7222222222222222,0.0,0
Cambodia,Phnom Penh,Studio,1,440.0,68.2904380002155,581.1382283484736,738.053018624524,1,45.62842161566299,0,35,11,3.579843251830756,too good to be true premium flat bitcoin accepted,not bad,borderline_review,0,1.1410742966830014,1.6735896113934785,0.7446808510638298,0.55,0
Cayman Islands,Grand Cayman,Apartment,3,6485.0,629.2779408158659,6781.241476289511,6151.954274947322,1,50.422166979452804,0,24,15,2.583529496746271,Clean studio in quiet neighborhood with good sunlight,some issues but manageable,borderline_review,0,0.9530536308904818,0.9484974213609809,0.6,0.0,0
Morocco,Casablanca,Apartment,1,815.0,141.96657170625036,976.1550070703927,1036.7293655257063,1,65.97553894383113,0,36,4,4.0075534400162685,Well maintained property with clear contract terms,not bad,borderline_review,0,1.0189865031842882,1.2705016734383656,0.8780487804878049,0.0,0
Switzerland,Canton Of Vaud,Apartment,3,3427.0,102.12512320278752,3350.503682233225,8580.939653867608,1,40.11809649181752,0,34,0,3.9390449837523547,Spacious room in shared apartment close to city center,okay place,borderline_review,0,0.9491175426647209,2.5031912642554284,0.9714285714285714,0.0,0
Kazakhstan,Karaganda,House,1,402.49999999999994,53.125143309351756,548.5632648130762,481.555339642445,1,49.72093513389975,0,13,14,3.852558044823423,very cheap luxury deal landlord abroad pay first,"good experience, apartment matched photos",borderline_review,0,1.2013426611539848,1.193445699237782,0.4642857142857143,0.8,0
Belgium,Kortrijk,Apartment,1,801.0,77.85158999681705,831.9066283613429,1280.446481579777,1,41.39372144414406,0,13,11,3.741183447235232,Recently updated apartment with washing machine and wifi,different from photos,borderline_review,0,0.9455078990814262,1.5965666852615672,0.52,0.0,0
Greece,Kavala,Studio,1,376.8,61.81882065935888,463.6727240720134,440.17460343786775,1,43.87976790284322,0,12,11,2.4197538396626816,Recently updated apartment with washing machine and wifi,"decent listing, no major problems",borderline_review,0,1.0547153631334014,1.1650995326571407,0.5,0.0,0
Hong Kong,New Territories,Apartment,1,1900.0,172.0706654390081,1861.8042660057183,4743.101570450622,1,72.37695896455165,0,7,3,3.103873196913316,too good to be true premium flat bitcoin accepted,professional communication and returned deposit on time,borderline_review,0,0.8980901119506456,2.4950560602054823,0.6363636363636364,0.5,0
Switzerland,Canton Of Fribourg,Studio,1,1469.6000000000001,243.05436768310744,1591.8652588296202,2170.311524614565,1,77.55986472396398,0,24,9,4.048011792846548,urgent half price apartment no viewing deposit before viewing,mixed experience,borderline_review,0,0.928930179183012,1.4758000303376613,0.7058823529411765,0.9999999999999999,0
United Kingdom,Manchester,House,2,2159.7,139.70712337849724,2249.5745007404744,5587.654056143175,1,49.4707946686317,0,7,3,4.249135704506279,Well maintained property with clear contract terms,"decent listing, no major problems",borderline_review,0,0.9779027711567128,2.586038809711286,0.6363636363636364,0.0,0
Saudi Arabia,Riyadh,Apartment,2,1120.0,165.59427868439568,1394.2503008717915,1231.395324922149,1,55.812392025147545,0,17,6,2.556118655491545,very cheap luxury deal landlord abroad pay first,different from photos,borderline_review,0,1.0836751911391052,1.0984793264247539,0.7083333333333334,0.8,0
Brazil,Sao Paulo,Studio,1,632.0,35.26707810700888,746.912020619424,1223.4274546389022,1,82.727500004714,1,3,15,2.854942287094393,cheap room no viewing available today deposit first,"decent listing, no major problems",borderline_review,0,1.1176848973844284,1.9327447940582974,0.15789473684210525,0.3,0
Bosnia and H.,Sarajevo,Studio,1,259.2,27.46868068546465,317.1269105338842,516.198751574832,1,71.44930741631319,0,10,1,3.8696951041972403,Comfortable flat with balcony and furnished kitchen,different from photos,borderline_review,0,1.1024033265568767,1.9838537723859804,0.8333333333333334,0.0,0
Canada,Vancouver,Apartment,1,1830.0,72.24776489592246,1930.957061291048,4541.882857904941,1,60.752115447086545,1,37,0,2.643507209543054,act fast limited time low price send deposit first,mixed experience,borderline_review,0,1.014558953860976,2.480547710488772,0.9736842105263158,0.7,0
Australia,Gold Coast,Apartment,1,1810.0,253.64297786939133,1895.6319142145003,4534.57868230584,1,45.39057481976281,0,25,5,3.998802240174598,urgent half price apartment no viewing deposit before viewing,reliable landlord and smooth move in process,borderline_review,0,0.9181402956993068,2.503908714691242,0.8064516129032258,0.9499999999999998,0
Romania,Craiova,Studio,1,424.0,59.890340341103155,487.9411743337478,532.1432318310427,1,80.91510331694273,1,18,7,2.4384655780931896,Clean studio in quiet neighborhood with good sunlight,"decent listing, no major problems",borderline_review,0,1.0062918019577343,1.2521017219553947,0.6923076923076923,0.0,0
Italy,Naples,Apartment,1,1119.0,102.93993572554498,1285.0864684483067,2397.705535302881,1,84.03449031852452,0,36,3,2.910356514455534,Recently updated apartment with washing machine and wifi,okay place,borderline_review,0,1.0508173221818058,2.1408085136632864,0.9,0.0,0
South Africa,Johannesburg,Apartment,3,930.0,103.88135979710765,1131.7101425802844,1934.0272944200865,1,69.75543859420956,1,13,7,2.261566010032234,Bright apartment near metro and university,some issues but manageable,borderline_review,0,1.0935651047016253,2.0773655149517576,0.6190476190476191,0.0,0
South Africa,Centurion,Apartment,1,380.0,69.26168397159414,446.9329119150834,550.3100666546185,1,51.65197847754839,1,32,1,3.758319277464832,Spacious room in shared apartment close to city center,reliable landlord and smooth move in process,borderline_review,0,0.9926070279239645,1.4443833770462426,0.9411764705882353,0.0,0
Kazakhstan,Astana,Studio,1,444.0,38.574074252451965,556.1668910545258,983.2960382965498,1,42.32799686032377,0,33,15,3.0304972017761505,very cheap luxury deal landlord abroad pay first,reliable landlord and smooth move in process,borderline_review,1,1.150117263656646,2.209654018643932,0.673469387755102,0.75,0
India,Mumbai,Apartment,3,1290.0,121.47008592524318,1424.8603333800304,2374.1324420184856,1,65.6587727840073,0,32,7,4.259633377158821,urgent half price apartment no viewing deposit before viewing,some issues but manageable,borderline_review,0,1.0087720423804027,1.8389871742978199,0.8,0.9999999999999999,0
Ukraine,Ivano-Frankivsk,Apartment,2,553.0,76.28216629681462,644.9405795568032,538.870221986544,1,51.47210257354336,0,25,1,4.4696433353094225,act fast limited time low price send deposit first,not bad,borderline_review,0,1.0232569062617038,0.9726899313836534,0.9259259259259259,0.7,0
Panama,Oeste,Apartment,2,1350.0,53.34710287029404,1336.0282179314381,1586.2708773961301,1,80.15505193868188,0,39,3,2.6698435042600135,Recently updated apartment with washing machine and wifi,not bad,borderline_review,0,0.951351852544701,1.1741457271621984,0.9069767441860465,0.0,0
Belgium,Antwerp,Apartment,2,1354.0,188.9034158270053,1560.7706088758289,1520.2957346140715,1,86.99724827728427,0,13,8,3.1968639889816393,Clean studio in quiet neighborhood with good sunlight,okay place,borderline_review,0,1.0109250312395925,1.1219894720399053,0.5909090909090909,0.0,0
Romania,Bucharest,House,1,867.0999999999999,81.7448454315704,1137.6800237769132,1134.2542400669802,1,74.29592028254768,0,1,7,3.675915287165497,cheap room no viewing available today deposit first,some issues but manageable,borderline_review,0,1.1977535375896031,1.3065939869450298,0.1111111111111111,0.3,0
Romania,Bucharest,House,1,867.0999999999999,146.3073564926815,1177.3473118919142,2138.4044016287503,1,81.47155903472374,0,34,14,2.90593936357301,Well maintained property with clear contract terms,mixed experience,borderline_review,0,1.1606257627730525,2.4633157489099764,0.6938775510204082,0.0,0
United Kingdom,London,Apartment,1,3108.0,499.4362769617579,4070.815930781927,7402.891302610523,1,56.37490955233079,0,21,1,3.2174887057785018,Well maintained property with clear contract terms,different from photos,borderline_review,0,1.128138511624067,2.3811165334868196,0.9130434782608695,0.0,0
United Kingdom,Glasgow,Apartment,1,1207.0,80.13594840885145,1295.2512877426134,1559.3449532147101,1,82.1219140951367,0,28,1,4.447337327510781,very cheap luxury deal landlord abroad pay first,"decent listing, no major problems",borderline_review,0,1.0055237487491526,1.2908484712042303,0.9333333333333333,0.8,0
Colombia,Barranquilla,Apartment,1,560.0,87.66552221889785,634.3249485935542,505.827842876206,1,55.12460393344862,1,25,10,3.1576923920200137,act fast limited time low price send deposit first,some issues but manageable,borderline_review,0,0.9778921907606731,0.9016539088702424,0.6944444444444444,0.7,0
Denmark,Aarhus,Apartment,2,1560.0,229.31260381670404,1622.3836320604057,2824.0143904352058,1,88.4687678516407,0,18,11,2.953663155296653,owner abroad no visit possible wire transfer only,okay place,borderline_review,0,0.9062013128889913,1.80910595159206,0.6,0.8999999999999999,0
Taiwan,Taipei,Studio,1,776.0,67.01480852324339,959.0836509553218,1346.008954349386,1,71.68617941819015,0,11,10,4.157187674082965,Spacious room in shared apartment close to city center,different from photos,borderline_review,0,1.1363350989462047,1.7323152565629163,0.5,0.0,0
United States,Miami,Apartment,3,3500.0,567.3030449657488,4179.036977765162,5029.456764203077,0,47.20397176112702,0,39,14,3.3856423945041962,Well maintained property with clear contract terms,not bad,borderline_review,0,1.0272187031240063,1.4365771962876541,0.7222222222222222,0.0,0
Mexico,Mexico City,Studio,1,1032.0,150.44024857537167,1281.0882884911066,2265.0620791034403,1,51.95709648877129,0,29,15,2.9074213671717763,Recently updated apartment with washing machine and wifi,reliable landlord and smooth move in process,borderline_review,0,1.0825120153157575,2.1927028839336304,0.6444444444444445,0.0,0
Germany,Berlin,Apartment,1,1415.0,210.41162087276965,1615.6285973932092,1789.5182835381195,1,79.87569291081351,1,30,7,2.799395312662483,Comfortable flat with balcony and furnished kitchen,reliable landlord and smooth move in process,borderline_review,0,0.9933700526108059,1.2637840985438697,0.7894736842105263,0.0,0
France,Toulouse,Apartment,3,1248.0,121.6952524935938,1250.1775199413416,1824.010161753552,1,52.94132882070805,0,31,5,3.6815508165932895,owner abroad no visit possible wire transfer only,some issues but manageable,borderline_review,0,0.9120754724049681,1.4603764305472795,0.8378378378378378,0.8999999999999999,0
Brazil,Recife,Studio,1,448.0,27.79765520445571,427.1031126835292,645.4418933625791,1,67.07961767296435,0,18,15,3.1371658188074503,Comfortable flat with balcony and furnished kitchen,some issues but manageable,borderline_review,0,0.8957743563155381,1.4375097847718912,0.5294117647058824,0.0,0
Singapore,Hougang / Punggol / Sengkang,House,2,3369.4999999999995,607.4629375759472,4207.807014540831,8150.267751343401,1,49.51324958206746,0,18,15,3.4247617914162634,cheap room no viewing available today deposit first,different from photos,borderline_review,0,1.057779340977205,2.4181183062879104,0.5294117647058824,0.3,0
